method,domain,url,started_at_iso,finished_at_iso,status,elapsed_sec,timeout,timeout_sec
HtmlDownloader,www.kayak.com,"https://www.kayak.com/hotels/Staybridge-Suites-Bangkok-Sukhumvit,An-IHG-Hotel,Bangkok-p18056-h9083743-details/2025-06-15/2025-08-31/2adults?psid=jGFkRx5AIy&pm=nightly-total",2025-08-27T04:48:49.0204104Z,2025-08-27T04:48:55.2016321Z,ok,6.181656,0,30
HtmlDownloader,www.kayak.com,"https://www.kayak.com/hotels/U-Sathorn-Bangkok,Bangkok-p18056-h2183435-details/2025-06-15/2025-08-31/2adults?psid=jGFkRx5AIy&pm=nightly-total",2025-08-27T04:48:55.2095967Z,2025-08-27T04:49:01.3849212Z,ok,6.1759384,0,30
HtmlDownloader,www.kayak.com,"https://www.kayak.com/hotels/Sindhorn-Midtown-Hotel-Bangkok,Vignette-Collection,An-IHG-Hotel,Bangkok-p18056-h5968220-details/2025-06-15/2025-08-31/2adults?psid=jGFkRx5AIy&pm=nightly-total",2025-08-27T04:49:01.3938884Z,2025-08-27T04:49:07.5989691Z,ok,6.2047736,0,30
HtmlDownloader,www.kayak.com,"https://www.kayak.com/hotels/Holiday-Inn-Bangkok,Bangkok-p18056-h35285-details/2025-06-15/2025-08-31/2adults?psid=jGFkRx5AIy&pm=nightly-total",2025-08-27T04:49:07.6069648Z,2025-08-27T04:49:13.7835365Z,ok,6.1773725,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho120298/sonder-atala-champs-elysees-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042196042&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212956116&latLong=48.853564%2C2.348095&trackingData=AAAAAQAAAAEAAAAQLvmGAiiNS3zYalg3lSfn_IeqBkYFYDChjYDOSWJDqMKtLfXq4-Q686KW9lChVzk_ItlDdmDW5BW4plK6mnk7mCAhyeHkHWlZ3YpGGtv-9lpuI7i_WDGFYkjgAO8Qvf1rFOj6s1dqCiVRr4QJAVKTbLseKk3zy5D4Dv0V30JCIgm7m0GhkIj0PVhNazFu4eOZbgCON-2Mb2mD8ALbOhIUb8IswxjoIh7j7GCtSDq8SJelNrTkdpDf3TAsK6snLb7Ve2d2l44TW7Ou5hd5Cb_xZ26drlU7mkAdFFVeYxy-PhJ3g3bkbwD8TZkzgWqhlIhWA7PrZAhG3toylP1yC8sCwqlQWdoWj-GekVQrDAKwzAM3Wh9dlPYz6KpDqS_5GCcegUp7q_sTmsjUMRViYDDAe0FzYcue2NHRfC25HLxNBcPsXCWvE3a7wAK-nqSbWrRPt1o-QCN_QpffV9f9MFwHkJs3NaezlhNf1CjJ32vNgfbCdS6WrlWLhA_naAUf9UxMPe0PFbEOyWFmKElwogI3pqVKH61HLsDDnEA6C4q33qak3nSF5hwE8nCZsunxLulq5hM3detRAfJkMIyYQcDxhJj-Mq50QS0ZcBIdMmI1yWQJTmMNCmOa94806vVxGjts_wMNAlapit9kNLpIMwYBbbvkWRjOxspTqYluaUy7XUMoyAiEy_gM5rQXMFO9Tb0IOWIJre_k-DxU5uhLO6Yho1rQ4xtluqpoO0pNRowzhI8sEq-p7HF9hD4zbrMx68D7NJwTKRh1zWCIumhGPgPP-VtUySLe2H1tux3ktOo-mkDGS9p2iH0HPa4XH5e0pjycMNmp2ewtAE2WUi_XpWYmgrZ-sslS6vsS23ZKErZOdVitcLCuA44gfhx6D6qP5rzs23-4kz1H4HF7xOGuH8tsQIWwe5_hVRH4IOHwxpLJd7lmAH6ESU76WndDj-D-AgwbikUSSSsyBTzTLxtZcgTssDW7iqyzYyvJs6v3-opI4_PkvLHdhsL2uCSsNv2lWQkVjWaVFgn5BP8Too_dth9qUmu6Pcb4KXHCYp2_pYcinR5SqnIy5ilH45hpOZ24GhuLH61-KaRZMz1RHE72Fj9Q-tZlXlEdF5XUoUMsMCdyrN-6Lzt3Ig7A9K9XrIyPkkmx0D95PeEaeZmXVWmvGj1BgnmsQEU68nXy6JceN5ePOYUjP3D4iPwP3qfk-0PELWGyqTyLZFHw0HnSo1sN0cH0qkFisfg2eTccji2xu1n9ygpMPTivyqChRDgFfCm4scW6QyQfrTe7BYszDrtkQ8xXLj5lnx1wGQrbst4CkWZihldDKviklsJp9dbqG8w70LbxxgSHsKr4qlaZd1qdLa032w%3D%3D&rank=1&testVersionOverride=Buttercup%2C39483.0.0%2C50028.0.0%2C50813.0.0%2C51642.0.0%2C51690.0.0%2C52131.0.0%2C54709.194717.1%2C59134.0.0%2C50988.158353.0%2C60140.211636.0%2C54072.0.0%2C57292.222105.0&slots=&position=1&beaconIssued=&sort=RECOMMENDED&top_dp=11863933&top_cur=VND&userIntent=&selectedRoomType=315433635&selectedRatePlan=387964432&expediaPropertyId=26733&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:13.7965224Z,2025-08-27T04:49:20.0976059Z,ok,6.3019285,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho115857/normandy-le-chantier-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042196046&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212958333&latLong=48.853564%2C2.348095&trackingData=AAAAAQAAAAEAAAAQynpvlhc2qTBDuZMrZHDNa6PnlXqZVAJP96Up06rJVV0x3qGvr9j9KRLwTdiY9v3RkCRRY8OQjwCccaab3oKITiQR7AX26VP2UBWVypEop4dlbJHyztQ8l1TugxPkUsXQ0KF63Pr9vVs9cdcRsXV2ikgvtqWjpWsthzugKOzuDyjcmxTXhw5yZPnQdXjC8Nx2ZT-tegyiLKUh-UKvkqUTtZimXJIcpOrqVw4M0IYHSx29vZJselnEv26CL0YKSJm-K6nDd4KHM3lLc9nJazZe1VN5-rij5h5xGFsuOEXKUXWDn6657-S3jFReOlZ3Hj_igVy6dwwUxBg6ofx_oiy19At90KGHbIlcJiTdIxtpjxF0Kc8tDqGMEqoEn5dlT0EkEAlIJuFxPVQeMqBhTezOTkjtOUMyQKliaDPXWdwVluKByoQqo9SY1CIgq3pujzVtcN5d8-GOuopI8qK0kjHSGJeMWSGLxxTdSTTlBzPSBhurqKxaTWfS8b0GKxuQm__yf8PT0-xjepdeDnTs6IspVM4FF8mJGT8S9mu2yOx_ekVj6hFzzjvZBhrTwk5Uxa7d8kR6ZHNkWu9gc0w8MFV2NrwxR8GDeO6wg4lORDXB_xn3C2gDO5X0pj1mnt9PkQQZ7d28eRNVg5LtNkOxPSqDCMmARCH_KtS3ppw0n5I9EcOwBbVBqnwdNSOrxBEUiP9j-cesSTp0CpLfPV0VR5Hj-Kl9OYTTgxf63syuKSzP7XX8C8DD3S-m_I5aUQRR3vIY3pQww3yh7GxExyFIQ0OQOCDxanFQ9nypHIPVk6EtwGTS25STQoTeLKeluU7rJn5ewvwjLovZFDR2mSbAUg6yoNlvDnr5LMTQWsVlvyW9IMtj3zStONY1GxH1qAEGtR7-CvW-rRy54hT9qfHRU8dXYPQ93PNm0d1ALa9UgtB2Rl5HwjGB_NGfB_Vjf0HJIzMTOsSsdYLxzvnFAiecopecElxJ_qnOfbzA3bAHNYHO0NR2bAD_25r8PQ7UkzHPPlZnwPF4VCD0SlhVMo3kY3ccUmDf1Q_P5VD9R6wc5fklMHRnbA4rbgvIIwWXxfT2W-ml90jS9pmN9jthc8WP7BbJJJz0O4JB-OjOzO6s0bzePJgX54O6V9OTb-eq1rgnmdg9609ky5R1Cd7-KzIl_8uxmEjnbm4cLXpVv6X7XwkjAiLdk0CLgY2IzPaLkfFIEzigttBJqGRDivxBluQuf8QVdJPYi-pQzF0AAsPv7b9Pepjcg6plrjVkHTH0cfk_lM2-5yLGNWMi9ESyA6YGGG162cUgUIB883srnMQ0OF8DLcOtilNnh7ewl0OnRAodRGtcTNPW198TO-g3A9vH-aWXvw%3D%3D&rank=2&testVersionOverride=Buttercup%2C39483.0.0%2C50028.0.0%2C50813.0.0%2C51642.0.0%2C51690.0.0%2C52131.0.0%2C54709.194717.1%2C59134.0.0%2C50988.158353.0%2C60140.211636.0%2C54072.0.0%2C57292.222105.0&slots=&position=2&beaconIssued=&sort=RECOMMENDED&top_dp=11901954&top_cur=VND&userIntent=&selectedRoomType=211808038&selectedRatePlan=395641212&expediaPropertyId=23157&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:20.1076079Z,2025-08-27T04:49:26.2118454Z,ok,6.1036008,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho642192/les-patios-du-marais-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042196051&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212955967&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=5029752&top_cur=VND&userIntent=&selectedRoomType=201752210&selectedRatePlan=209166130&expediaPropertyId=16520004&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:26.2208452Z,2025-08-27T04:49:32.8863416Z,ok,6.665215,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho3621122656/makom-saint-honore/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198114&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212953516&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=6908961&top_cur=VND&userIntent=&selectedRoomType=326141704&selectedRatePlan=400820872&expediaPropertyId=113128833&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:32.8973373Z,2025-08-27T04:49:39.0238781Z,ok,6.1256742,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho3621079648/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198116&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212953169&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=6385962&top_cur=VND&userIntent=&selectedRoomType=326141529&selectedRatePlan=400445723&expediaPropertyId=113127489&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:39.0328770Z,2025-08-27T04:49:45.1442858Z,ok,6.1118466,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho194081/villa-montparnasse-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198119&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=178673&latLong=48.853564%2C2.348095&trackingData=AAAAAQAAAAEAAAAQQArHt99wJLWmwFkLWJhF8rEBEubOetoNsuIf1i1bcbHr6tVDtRecCCuULOnvIDzX0Jbx_1cSyAlyMOhAf7vcd6eTkl8phBirganZqLnNXji1KPxdKDnx289xmihP65C0KuB9JmYFZt1ZCT902eOI6wJKS3hCWra9TFxQiglWAklGtWkrIx_94s3SshxbhC4XHBbhaM18p4367YKlrga2PzEn2ty_WKaoknrlsOclswYkDG686b8Rp-czN3PC4EBrW6YPV0ELh3hLgzWwU5bCmGxuFKxEQIdcGw9qEyCuy9442WKg1dFjG-b1ArNZTHwFXJ86ghMaN2VIsTHhQ_bpdmgvJVKSYR8JYhS0NyV6NBpTjV9Qg2kE17_D5FLcJfHKx1s-61URpqYRVSBWgVJ0IJtrv5yGNr04n3cWXvct6c402GNZPChMQ8SCBUF3ipIqlu93xsz0MjNqEwGsWbxBe9_t5ivE3bk45HO_zkkh3OrpvS1AFhKFht13bEbQUO7sQzN85-avFWs5SgFYkRGmi-ksxZOXi1Gs2T4kb6mYEuqbEP_e1VNGliMY27x7XK9QjBPxnbtjFPyt2MDzrzrrIvgqq0r2JCGiVLptCvBJfGyhw2fwrdfmZ4eKlpUAlwxSHoDTiAQmPokhDatCATQeawfqHxiTZb3NronqQMstvx-WJoPLvJBfhw2dF2BPDBc6RCyWSD6JX4jKCU6JJ4gYadm154rtaLfkYIz4a-Izb48ObTYJ4fMeGD6lBUo95fIYulzE9QZ8ZUBLLezyqMn-7-SBtdOfJKN0B3dkFy1MZfKKgi-qYKIa_LZejbrdD5Y8HcQKosNkaP4DlgKl3nuunC8jw2OY4b0E5g-QpFWuoid0WciOiIEEC2iwKzcYK9lNJ7Bw3_Xhz9j5abg_RD_-9cvEyVbGBC_kyYnGB6oBJy7yqLzvYvS4TjB2FCPR4QTJhozXn0pfAgBFT6MRrMTWqKl1V68g6Ic8oB2SRUFH-zY8QLUWLUffmiq6bkeC50pghY4Ub4Ukd0jZontnPsNsEEIDUIVDMT4TT9uh2Rfasq7r9nu1vVto2prhBSugxcpkTcsnFDxTrMXBxD10tLaTJ3YX_1KKw-PC0pn5lH9_SqsbG_Ec7pw8cU5SLHWAI91iDPpJ-3Bt9imyNMWumJksTiRYyWhcRXgIkHlo9U3w8dHcWfNLJRA21L_1fmtBBzwhTvP4GWromZdfTHCb3FVmuSJiHcsvn-LgJOeqtP1OaRwzzXJxJDDoIgy-_5c4D2HodHcQgOfAXMGkkTpE0Nh8l6shyJmLO3bUDQdRPAUb2JDd-Zb8KGQV1V1d4LAJIlMR_d6bMYHytFCMmug4Fz-oHA%3D%3D&rank=3&testVersionOverride=Buttercup%2C39483.0.0%2C50028.0.0%2C50813.0.0%2C51642.0.0%2C51690.0.0%2C52131.0.0%2C54709.194717.1%2C59134.0.0%2C50988.158353.0%2C60140.211636.0%2C54072.0.0%2C57292.222105.0&slots=&position=6&beaconIssued=&sort=RECOMMENDED&top_dp=6980581&top_cur=VND&userIntent=&selectedRoomType=4440&selectedRatePlan=394964443&expediaPropertyId=584868&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:45.1563057Z,2025-08-27T04:49:51.3098609Z,ok,6.1534041,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho135744/pavillon-louvre-rivoli-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198121&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212958333&latLong=48.853564%2C2.348095&trackingData=AAAAAQAAAAEAAAAQDgiCqSISe-lFD8QheNhOEmNzIpGZU4xENp6l5flm6sDXxqnrYS9iTDXX6rn3m94oeGgQy_-cAqc1YxyPyQLjMUt8YGYGgA8Os7dd7QygJN10QqzwRGZVYVZoxcU5pSJq9RDp96es0vI37QgG7htNK-y1F8zGHyBzQKoTs4rKUnnmMfpmBOtbQwbh92GXYyOqhW4P5PvCR4UFFwtzi66Xqbms-3DW-66m98-f7nn-mzCs-DrFwwQtufwjYPjh2IRIJ7vAkGTwq35Q1Uj8SNuzXPS-oSexpsy-QQk7VnJy4kp6gA8abqYch2VL68DEpzL8ARZepFwLPp20Cmih1XFzDOvCJDyvbXOHR3_rcsX-fIl7h309PqxREzqhH9xS6btXOmVjI7BpagQhRfOHYK7dECDaNqQZebTK6rKkPddHgNndxU1OyElme47srrVpmayRfp9osE4Eesc2VNbTLx7_-Sk4wvgsDoprhCb8dyOvwCc6IIdGEqwOg1mgrxP60wqGUDkJ5rqaPsmj8GUEh2y5EP8NOpBB2uMFKt3InwUMwl4eAUug7xDbreqkORCzxgRF0kIvxQx-tDjyJgq-y70YXuj8f38XY_1CqqxUVdf6UrGMUM3sleFsDOeuo2u52vV2ON5oUcsy_yc33SxM88OMKwud0GGfVGOhXNL9BtI3W_FMr_NYcXrX46YPRssKLY9DCauqhlvFL_nAZahA8MdUfRUfz9R908_Ziq4U3i0Ggk4NIbhFT48JjMGI_8Qm6TOFyeOCma8NEBoUAMRHXhi7EL1Wd_3GMA6Iz8RqLvnLXs2jXLxjIheOJxOwS_t8ZUOeWJJguzTBpwK8gBwYqIdL4q9JRHKpn25Jlkp--DcB8hS4zPy8exJeRkR7vji3GAE39eOf3--yeSiPjWJWWQuwbtkA_QDlRIPHZ8yrQsmiqXsL8bH6Ez8OduhO3Be_G2YFORqu8qJs779ASEWT88tz_0qzPMtmMudmrbdxc4ncJqy49lbRIFN2oRPG5-HmTekRNR6H62tOxp-dVaBnDLUwuGDI756erEfoj9QtCpYdt5sQigbp_kaW0YZOuxR0ze0cCgN9VMwALWxL0Xo_whFwJ5tGcdMqX0zNkh7fXR55KPPAYW7aZWUImwxUN6I3RJabzHQdB8uNZWruZJkrtMMT1s95_N1z_y2bFBgF3CqmwcoDKh1-TfFCCGJLlLtuznEyHmsS7dBo9mqbtgbY5UzFhxfndCd-fySseTcETxI4Qre0aZIXnrF0bNSf3e-i8_SluLALx1BMakhFw1KnCweNXmBJD4ybORh3oikRVaDubunchhEPjH3rg6SFS2SaRAesnpvFDH_bNnCHvJ35E4-amg%3D%3D&rank=4&testVersionOverride=Buttercup%2C39483.0.0%2C50028.0.0%2C50813.0.0%2C51642.0.0%2C51690.0.0%2C52131.0.0%2C54709.194717.1%2C59134.0.0%2C50988.158353.0%2C60140.211636.0%2C54072.0.0%2C57292.222105.0&slots=&position=7&beaconIssued=&sort=RECOMMENDED&top_dp=10067357&top_cur=VND&userIntent=&selectedRoomType=2254&selectedRatePlan=175694297%3A%3A1&expediaPropertyId=600218&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:51.3208368Z,2025-08-27T04:49:57.4684304Z,ok,6.1475919,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho743046208/odalys-city-paris-montmartre-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198124&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=178676&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=5432730&top_cur=VND&userIntent=&selectedRoomType=315813851&selectedRatePlan=394343716&expediaPropertyId=23188944&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:49:57.4874191Z,2025-08-27T04:50:03.6345419Z,ok,6.1471003,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho3052181536/edgar-suites-montmartre-paul-albert-paris-france/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198126&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=178676&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=6796711&top_cur=VND&userIntent=&selectedRoomType=322505851&selectedRatePlan=394218990&expediaPropertyId=95349423&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:50:03.6445442Z,2025-08-27T04:50:10.1630034Z,ok,6.5185627,0,30
HtmlDownloader,vi.hotels.com,https://vi.hotels.com/en/ho3561616832/elegant-studio-2p-rue-saint-honore/?chkin=2025-06-22&chkout=2025-06-30&x_pwa=1&rfrr=HSR&pwa_ts=1747042198128&referrerUrl=aHR0cHM6Ly92aS5ob3RlbHMuY29tL0hvdGVsLVNlYXJjaA%3D%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=MARKET&neighborhoodId=553248635212953914&latLong=48.853564%2C2.348095&sort=RECOMMENDED&top_dp=16929821&top_cur=VND&userIntent=&selectedRoomType=325795180&selectedRatePlan=399301229&expediaPropertyId=111269276&searchId=e15b7d63-cb4a-4b10-a6cd-f0154b74e396,2025-08-27T04:50:10.1729625Z,2025-08-27T04:50:16.3121678Z,ok,6.1389082,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/1945s-apartment-river-view.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:16.3251267Z,2025-08-27T04:50:22.5682558Z,ok,6.2437242,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/song-anh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:22.5802175Z,2025-08-27T04:50:28.8368309Z,ok,6.2568914,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/saigon-memories-free-city-walk-experience-amazing-infinity-pool-amp-free-4g-sim.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:28.8477960Z,2025-08-27T04:50:35.0868472Z,ok,6.2390115,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/tuyet-lucky-apartments.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:35.0968430Z,2025-08-27T04:50:41.3338792Z,ok,6.2373144,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/hephaestus-signature.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:41.3448751Z,2025-08-27T04:50:47.5767704Z,ok,6.2311044,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/mark-apartment-millennium-masteri.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:47.5867898Z,2025-08-27T04:50:53.8134546Z,ok,6.2259288,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/soul-station-studio-go-vap.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:50:53.8244352Z,2025-08-27T04:51:00.0236413Z,ok,6.1993136,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/lovely-saigon-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:51:00.0346133Z,2025-08-27T04:51:06.2749288Z,ok,6.2399137,0,30
HtmlDownloader,www.booking.com,https://www.booking.com/hotel/vn/stay-with-me-millenium.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALsnaHFBsACAdICJDU4YTNlMmQ2LTIwNWItNDcxMi05MmU2LWE5NjM4OTUwNTUxMdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&dest_id=-3730078&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=2a26524453f106c8&srepoch=1755863502&from=searchresults,2025-08-27T04:51:06.2849161Z,2025-08-27T04:51:12.5232177Z,ok,6.2375688,0,30
