domain,page_url,method,link_url,is_product,auto_is_product
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/156969404527?itmmeta=01K3E7CCQPPYC0GCTVX0YHAAK1&hash=item248c1b086f:g:uwwAAOSw9FloHTKP&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mUO25AGej4P0DAOF3HqSigauXTGDh3%2B%2Fl6KMo81UjlZhiHmQuw6QDSMm5a3zNTqhXTqr80vB2874MK9Se43blt0gNVYEkXD9N8WfmTT%2B%2Bdx4s1hfKqf4epvjo3L%2Fslf2K031qjcipOqpLcBstJ%2BWgr%2BMeYQxN6HXT%2FpGsqWz%2FHCdNyrlgGllx7k9nV1K%2FE7%2Fti0oSlaAKaBk2yOTpLYD6eK2DMM6eE58lVBn78MKJsPGfweUSRsGuzrE2t4zrZmjGagx5208dgrV6ZmIpkadQY%7Ctkp%3ABk9SR_7LscebZg&var=458443263210,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/286446694033?itmmeta=01K3E7CCQPGP41K9MG26RVSE93&hash=item42b18dae91:g:vuIAAeSwf-lohcuw&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30naqZjDTgLEdaeYRd7V5BiuY9MBu2k0Mc0H0aISyjrjE1igrTG1KZlwsAWtS8%2F%2BUtvuAK0pYx9x5lR8hxHxKkSbZ7ToRjqWLBp2H%2B8xNZkpsc2XDmcXPGA%2BX0MGPGKZkEtH70gUZnPKhKj0v%2BuQYpdqautEMsL7mJFmKaNq%2B0JGVmWTRaLhxOjHUFBr06An1olcsAenoWHDJiRsLBwXsfxbN36ST0NJiCIgfV2kTWkoZA%3D%3D%7Ctkp%3ABk9SR_7LscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/257047167771?itmmeta=01K3E7CCQPAS9E5RJN6W90RZ5R&hash=item3bd934831b:g:~GQAAeSwLOFohJLv&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30k7udWoMLYGIKhX8VqwqNYkfgcKtL7ejIeBaAbSBtvBHj7SR03QXg3H8VLBalH3YcPFPT6mGf7Pet505lFc%2FlaRUoOpZ5Ad7qHDcv0FUFuivgkKyn2GjC5ghbValeIDjwbnjNrw08S%2BnN0u9RJiqjPrZLSS6pEmsHHSNrVYjB%2FtJft%2BeWooCDeIiqsD7gZoGUBiwdLh4LU3kk4d%2FYX8XgH139OlgLEEfK6xY%2FS115F4vJleWdeLN3m%2BhFynrI%2FKDWjemfGOrxHV9Xdn00AcqUbi%7Ctkp%3ABk9SR_7LscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/305926090649?itmmeta=01K3E7CCQP8EDKWWPV0AWFXG9X&hash=item473a9daf99:g:ypAAAOSw9ahnQGCj&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kGvmqAoVpze6smttxDOxhooS8olHzw2Sm82XkmEauaWmsKWt3exLEqUiXGk1Vy7Hk5uDmtGqyHVlYZ%2BoCLc89BGFgwl%2F4cK93Of02igUv2DKnGptQ8H2u%2FQy%2FGD6eQQSp0F6YbRsWQNoAhXKlY3ll%2Fm0VMqMlJBmIEHlc5mEqJ7VKVGnIwDRFwi4qH0%2FNHznqu5FPSV9%2BPFggwi%2BsYwHEXfgUGiOy3bfFTfgLU1P7Y%2FRrDVy1IPe1EEmnyhfmZDQdNyXDzHaBITvpnOc1fUh6d%7Ctkp%3ABk9SR4DMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/376459031881?itmmeta=01K3E7CCQP8XYY872N3Z1G0D92&hash=item57a6b4f549:g:6tkAAeSwmo9oi63r&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30klE%2Fy2lKqJw2SUZ%2BjCodzBA4WelHveqO4VI8vG0ZuTNoWXtGa%2FJtB9ZDFYQ87uaZijMlpjVqWl2kkyFwkuevhgsierwnmjCtB86dgYSXu%2FmmjN9uA1f%2BE2U45Oj%2FVZzLTCh6hwyYjnJxistNanSIEPPVCacIE47d%2BPtTK1d7ZJTLhSDz0m0JWaccmxwZn4fdcM%2FmJU6%2F4CNcmDcDasm5XRt5wZ8LmiZtxRKcAgkLH4Jcr47dph%2Bduc0CDu3%2B1ep3OtP%2BqbQEIU32AkKobhiTZV%7Ctkp%3ABk9SR4DMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/126905900419?itmmeta=01K3E7CCQPXPX8DXA83M8GD5BS&hash=item1d8c2e5d83:g:MRUAAOSwiQZnl~53&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mps5KRbw9zaKuKvsEICQmPSj%2FtrFCZNC8b0HYL7YNQdTGMzb%2B%2Bi%2Bo9%2FvQnKEaS%2BOrB5rQwRyL%2FYnLfAjFG0yjgR2t8P6Om98XJ1t0m05Yo7HAoaeEpy6VkTm5YSQATqo2Ub0pL2ttwinNP%2BZWSjOhqSWaGMpueMYWBBmM0hQlUdk0IO3lXP5stml6LxS1yLdS8fBoIHJGmBGFWI7KG6W4mFzl%2Btx39QseLex00IqsDmo6MKuydSFmleYQiwk5WMyGGX2mdsGXsFIGubrr4gTRh%7Ctkp%3ABFBMgMyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/257078781940?itmmeta=01K3E7CCQPEEGQGNQBE8H0WWQD&hash=item3bdb16e7f4:g:-LMAAeSwRB9oqw9M&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lA1fK8elCaM6ruRTMwVLcaWatN1%2F3%2F8Fw2G6okEZYY013ZFgrahfP5xvrJIKVMIK03Ymv0QqhMLmY6OeB4khOlhFpXieYhC2XO8LMyhuKJ8jVOCGK77d8Z%2FCv90sAwog7%2F%2Bonoi8Gdsk4EXBomEAAfGmFzHdgQ8WudZtu9st0E%2FweUv9%2FTqQallCL0e9Vb4Tns8O%2FienlRDdr99RG6FXMJWi05VSxpeX6OaZxGvWo%2F3p6l7pOU%2B2syIh0AsJVT%2BUfRTjvTv33pt%2FJ8Nm9u5G6g%7Ctkp%3ABFBMgMyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/256776833046?itmmeta=01K3E7CCQPXYMJ2DVW578CNJ6D&hash=item3bc9178816:g:bZQAAeSwkR5okZdO&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nf3KiVs9ekj8up7UmGkgphfHAYD%2Bcr9wWCb%2BWTSeS%2FJdnPYI1IV0VMqO1xWJOcAZFs63r5vYPmxOzGNjbzXfSDFGEo0m0Z%2BqebPAC5fLoGTQ7I4BC4ry2eT6%2F413bP0Q1KaS7HEh8obaFPfde%2F8eWPjWyR4Zhg6%2F07V%2B6%2BXx4w1f2YVK83EQxCGGy45VcBLRD8GDIu71AUDg81DWF4mE8GOHXVicjaebzhsXednhktf7Nr5ckY4w%2BpQ6RvbJow4%2FJzf1clbQsrD18Ml3IIIAuw%7Ctkp%3ABFBMgMyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/126809661320?itmmeta=01K3E7CCQP023B7536JYP6CKCB&hash=item1d8671df88:g:FRoAAOSwQ1RnTdIb&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30l1jJW0eR6hY1tYVb4j6Xm7Lt3YKH4ndDnA8sf9NjwhXofgl79IktQugYqILQ1RPR5%2Bg8OE39jz6RwxDA6%2BGILBK5Uot64phtvNd1xznFWlfgK82ImVRk6kHwHSjVpRULFE5ktPuCLW7nKgUOix9PhUnWNyA2xvkXxwCvJzD7G1xSMH0VJbfZ7YlR1283%2B7MwSHbxTJwGMbW0Bexj%2FD3qjzhaQnExEO8eztdv3Dol64Fw%3D%3D%7Ctkp%3ABk9SR4DMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/365518359048?itmmeta=01K3E7CCQP9E4J17CD00DVV97W&hash=item551a978a08:g:DiIAAOSwwH9n9eap&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30nMxkPEdJUuqNpzm3RnBos2HVjspcrhnHXueEg%2F4dJSM0V5erS2C3G8ttvUMS7HUWQCvn759IPKHOiYI%2FtzbIRl38ddjLYlm1TWBAgoJeM0Bp3ssWzlt4hEz6SvQHtufKtgxJKdH1MqtlOjp7PavBe6ZGYc2ZBR5dLnL%2F2qb3kwIQu7kNoNcyrkXtmvqJYSJ9MJn1xBdCvcPiaMX%2BU3Nmn2%2FUVZfk6k2SK0t6pUeMK9HOyMOonZ0%2B6F%2FA4KmYCppxMSEFxAvb2ODSXiRTTxupFb%7Ctkp%3ABk9SR4DMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/116362974438?itmmeta=01K3E7CCQPXCCQ1P90KRZ81FGW&hash=item1b17c614e6:g:OqwAAOSwLJFoSddD&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kdoOe2lmRAOA3OU7aAU8u7SgwJoTibB7ZDR7pDEoGVLK7e0I4U9BnA6lmAzpBruJ3Kt%2BmTTcDTpE5qLtcTHgy09w9uN3VQRStNJiP1%2Fik6yHDcIjGF6RWD7nLeRMCHBf0EmDIRZV7v%2B2LEW%2FHhZ%2FQFLYor1FSZ2bgGD9NxuwqK9Wgd1F%2FqeUaRDzVpC6eQW0xeZ0EjYzuLgEWhJmgfwuxH%2FWnkgHd%2FDTlAPPn%2BFFbPorpUsvcCifD9lxrTFz9o5sK3SZjHjDLvt%2BMNP2oW1zrC%7Ctkp%3ABk9SR4DMscebZg&var=416630758127,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/116280008849?itmmeta=01K3E7CCQPN9586J257AS3TWCN&hash=item1b12d42091:g:g6kAAOSw0OFmsSNB&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30m0o2wIdGDS02wXsKq%2BK1gSiSZdJ6uDCOt%2Bs7U6moqyn95EamiqKfDoGMypEgH9GIXJ9oz6TH3luOH55Df8t%2Bjymf2YN0OsKGl6yTQW57lTgXL%2BOYA7HDoy6e1fygrOnjLtK1P4m7wwevNBv9nle7IpKx7Jeoagg7r9DEuZiu4D40J96XCogW3Nee3rtkGXvQiypVWOaPBbL3wihkzYq2Oz9BsZxBvGrzlgArxhmrfRTmfV8kUyX%2BH5j%2Fge%2BsDvSjouXx%2FK0epZP6D%2BamdTdNmS%7Ctkp%3ABk9SR4DMscebZg&var=416516547946,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/116307146068?itmmeta=01K3E7CCQQ7ZNHZ7MZMNBMT9G0&hash=item1b14723554:g:So8AAeSw4HJob92x&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30leX%2B7Q6g9d%2Bgja2wUnsQkUsMUY75dzxFDOe1efNLKJZ6ZhH5X2P2D33bl%2FSOWUYf9i06OugX7ICeL3pNj97Zy6bsB2QuDoB8EWTJ9W%2F5NrxollK0Uj0tWgJVoA5tGAxRCKwNfx2p2yf8SFMQUQpRVNMF4jcDpQoliGJz6pNqYPyF%2FsqC5OIGET8AycXMtpuSJhnGALMe%2FmhgG4eEX1Id%2FHyNI3kKbeJbZGmZwQfkV4LQ%3D%3D%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/116198853326?itmmeta=01K3E7CCQQ755Z1CPK109FS69H&hash=item1b0dfdcace:g:aaEAAeSwOzpog6Jy&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lTxpm0iqUk1E1p%2F8aprJH5jcfGWKMixL6wn24DQZ3pvO%2BD7vD3PAgQ74HI3%2BTR%2FJ1ikD65FlPMbThQfPe%2FaCPAszd3nuskGHnnASg10xc%2FYJOLKzU3b%2B0x9UmtMjA3S5%2FawYFGTz0xUxu1RbCBpj6QQMGlxUCO%2BQvBKhHfQ4F7Wc%2Bbg9WQ7YTZGGuRaq71qk7uEbtYmB5DYiD3RP20a9O%2B0kefZL1z4PbUA4jg3CTJ6Q5FxchO1VNMWIDh5D3mljcE%2FriqF%2FcaUjSLTghF5Nws%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/167518388201?itmmeta=01K3E7CCQQNPDXQEB7W0N5VEN3&hash=item2700dfbfe9:g:5LAAAeSwucVoqgff&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30mVTkAIRGNBCgzXrQxIesP6A4CPm812yoNf4U4R9xpARXZUNRfkmLMKlaKZ8gC4PiHH7HlckaJd8Xj0jsTxLZBvGOUAq8ri6KiUd%2Btmu5eeTYTZXZvUscIvNnQ7r4o%2BZJ2e3NqJEaZlotSSnIJPyCtdJhrPf7IWgxhSYOtuKX8hnmBQpLzCcFtLxdo%2FLOdcv5mfLeC27Mej8pApHx2v%2FsANGZfqtU%2B8vSrVAzbCHSwSvQ%3D%3D%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/146772200712?itmmeta=01K3E7CCQQR9MFAT4S7BBQW78E&hash=item222c4e0d08:g:m8wAAeSwHoVoDK6~&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30mPQ50BjPnmqtG5T%2BCff3mhAR%2FoF3XbF0mDCvl5Ph7Eqeb2RZahz48BffsfwDaDW%2BOqYC3BtqVaSTWNimKfpsgk7NkcEs8VwV6d6g4X0h%2Bdox8asFexBfO72%2FUxCc7Nth56dtU8agHcsd7ckZTpW9oCSRGFLKj0VarpRZxKDND6JejO3BRwCPaYbXLWYTxhuOV%2B1cdYOx1wh%2F3rwWlsEhSKK7kMUMMucm9eVCVUc7DULBuxJ9dMMv4lEIH7GCIfxnjLfFaDqdi9H%2BHrWlEdu0cE%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/376199894952?itmmeta=01K3E7CCQQXKZ923WG292GVXFB&hash=item579742d7a8:g:1eEAAOSw1B5nJo3j&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n4sghEFy6DcMomLSanCuQ8UupnyzDLxhN5zQd4pTL3p2Wx%2BMMLsvfXenUC8NubF3RX9TKv2NLkyNhVLkdXGpODaR%2FCMNKkzW2VlAgAFghQ3EJQlk29DqgpOUh92NouEi1o5VBmVRdeGZ4eOcxMm3bgyshCti7hxaRpZcGuyziqdwRe0OIT2X1Ab2tj%2FYz10yOTlDL%2BXAKi0tPhzKywi6VoqvOQNgtjggXsqkseNlhq6t86WN4lrjbMMW04XzhJPPSplfgIjWAU5%2BiQKpui47mT%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/226938009362?itmmeta=01K3E7CCQQCMVEPH4JJREA6E8W&hash=item34d68f3712:g:QBUAAeSwXDhoqxxe&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30lgIch2BYx4QH5f2s%2FooVDahvNWOSISpTKIzMkq6RU%2F6%2BI7VzgnSeaZZ7IzqMTIvjWz1XRCpHnH8nQyASmPHTIRZREtEA9gju%2Bw6sJZFSDKz8ppTYLgSVNPYfANUzgYhstgE2fe3%2BGtLZbaBhltbHBVzntBo5%2BRY%2BdPmkdVs1SVtJVnoHtwqOPo3h818JtOnGGzbhLsnmN%2BDW909TDCZb9RPlPwTxHzMequBu9Z5LWFDg%3D%3D%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/297282597330?itmmeta=01K3E7CCQQ46VX0KV3RG7XJ5D7&hash=item45376c71d2:g:MpIAAeSw8PNoJCUU&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30lMWM9BKOPNsdbXBO3AclWSlRihiFHfCAZEF6mQOa4FvpbSlu6xjJJWpXbRV4XPNE8LbcHhqiXMB5Cs9ZsA2ilYI81%2FxBAzqndvI2lfqQMIbgktNO3HEacKBOxljkKMCxTUx3X%2BfgFL3Rs5BCwIzLaOflCZceyeGs9B6dfbFFIL78I2n0dexxe7XllRGpFVNUq89JTJ8nM95sM9FPVJ1TceYGn3sdyzwQeg%2FlVaos%2BA7g%3D%3D%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/167699159325?itmmeta=01K3E7CCQQQN8JE75CDSJHNBMG&hash=item270ba6191d:g:6uQAAeSwgVJoqkmJ&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30n2zY%2FJ9VGwa6haS%2BnqrlvgvVhHTI47MYXAIHsdHDVsxSi%2BCUPXhC5B09mqmpzl4FwLx7bc2itRs9VkRFQ52L--AoU162Ii2nLzit6OR5a3XDrKxDNn2wBH%2Fz7YoTo5kIXbHLr3QH3xuR2vpmHaRbxPxIvYJ5qotqluPiDbvKda8q3CZQ8g9VRuZWcEmyRAoRMnI6mdrCNhNCD%2FdmJs0dHQ8H80B9BZ22skl%2BtyDYmDMQ%3D%3D%7Ctkp%3ABk9SR4LMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/126827796009?itmmeta=01K3E7CCQQ644G9981N3EY6H8F&hash=item1d87869629:g:q9oAAOSwcvFnW1Dq&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n7ebl4vVro%2FlZdRL3PMuFxeY7hnTNiRmWLFS2H2EGoW39TGCOfmdLVpQz3B%2FZtq%2FwZ3ioNxnvdZCln0dLzBVpu5EP4izxgs36O%2FXI8J%2BaOxvWlGnK3w5DSDQQFWvwls9B0SauUf7Fw8NFUq4x5s9cK4IqXFNWV9wztK4IgHmFCdqlXgob6x818aP%2BnELYsFgLxDFDwk8Uf%2FHFq4W7yg2zWpQbPIe8BhkdhnO7S1cuTfjgcaDGHwdEHLRKxC0rU1Zgpjci4sxyd9aKmce10OWsK%7Ctkp%3ABFBMgsyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/256443550241?itmmeta=01K3E7CCQQERGYM5VSX4NQKS9X&hash=item3bb53a0a21:g:aRoAAOSwPkBjX-Ck&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30lEU%2FaHQqXVFlSRTM3DMn6uZlenIF5l73I7%2FySGhEiVzYxtMz0uRYUz8lWZP%2B4jNqo7zmPFG3SSrx%2B%2BTDLofVhcETQLyPPuUh7n8Zw4q0u2N0zPrXLUberpUzCky3JahSB8K37Ej5qrBs2n0ZyR5re5v3qW9RJXmrSvmFIR6t643Ji4SJBCDuFFQlJYBqDyRMFX%2BVNwwYI%2BYUj1wNum2l9MAnYKEqZWaLttOHjuxJzhMoEfz9hXw7FiLpX6Ja4cKxhIRWHnKZ4ftlvnHfo0zVvY%7Ctkp%3ABFBMhMyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/334846153118?itmmeta=01K3E7CCQQNZSAAE30HVHT1PJK&hash=item4df662d19e:g:b3EAAOSwXc5nftgP&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30ntnHWePm5aw69uj8906DJ8rRViGwFo3fxCoDk%2Bt%2BLTJr2PdEn5nnz44SU3939i7RjhedYT5l%2Bx3JXT4gcdewPkaVmHjWqJAPz%2Bw2oeS%2FsS5UnPQjQzvMGY7YNGy7qShZBXyfPAgGIpbId6%2BOIgu2q8JUMQ6QCI1%2BCk6e%2BOecBM6yQGJ%2F0Gn79l7MGI4q4m25kmwoTbXF2c3aEoxJiEJoLgINr7hh8x3RZPwuIsp%2FYg1kg4agjKNtl3128uCnEn3fdaWowXmvclamk5cl1ueGQt%7Ctkp%3ABFBMhMyxx5tm&var=544909838468,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/256629770691?itmmeta=01K3E7CCQQSYKTDCCQNZB5M4ZA&hash=item3bc05389c3:g:wPgAAeSwJRZolVGB&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30l1WqdTQf7kH7c9QmJ6%2F3frNnO0i%2FVbLgshK%2Febd5BBVMFBzDCc8AS4g%2FoNsRMNVupXjkF4bYK%2FspuBh6oqQFxSQgmaiLGp7dbDhN1nUAfv0I38usfEpjz3mbAgIOlLCR%2F8TUGLoL%2BImZvTsQ7VdyXyjKjChWIR0sGSdoIxmIFgoz0W6ZB0geuFz0CDMU3UM4Xrc7Xludy5NI%2BFU34OOkNftuwWoSVkZ%2FiKaYAuCVUfnCU8XNchuQZVkd0hT4CmyJq2Ql10nExWSRGqJiwZ4iCJ%7Ctkp%3ABFBMhMyxx5tm,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/126682179899?itmmeta=01K3E7CCQQSPQ9VERTWGKE9BJW&hash=item1d7ed8a93b:g:sooAAOSwzDxm7I88&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30mnuY%2BWKm0Wk3YV%2Bk0GMOeC2dy7jdULKb0zoIs7N%2BpSUfCYfiAn%2FD8zub7Z8%2BAeZJtj0nlfMbncJZ8CIKN14M2jN%2Fa7sDiNzhrTfhVefGBgq89iNm36N1S2%2BgzRoUtd6r3Fdxlvmi105fBkSuRTDXLzE%2FmSNxtkFZ2nw4QVkgaQZ090ofWSMzKq5oqum%2BShv5HpLh8Q0PeqrlSj41v0FdJ7vHpHJtkqG1gU7hmYjNsNkQ%3D%3D%7Ctkp%3ABk9SR4TMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/p/11063145229?iid=376398185814,0,0
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/p/14048922027?iid=356817981519,0,0
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/326666679766?itmmeta=01K3E7CCQR57EBKD3QZ4JNGWCF&hash=item4c0ed9f5d6:g:~58AAeSwPKJoqYgm&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30kaHOsyhQKq8Ifz43JYNFDqjNAhqCjrA8sTqG%2Fw46fOcDTfrCvyHlGSsTIzFlMk9b73nioAwbdk%2B6F3ZVShWhk1ARVeywk%2FXemgAma5Jr7XmaG%2Bt7Dv5YeCOzeTLmjrB7qEVU0X%2FCzO5zJekNF619ZyW9ZYlpbqaM%2Bej9dqBMvHvsfwD8LWfcJbprfNmdL%2FrK%2Ff61YlrwaJfCEPFBavD3crbWUknyvNVOZDQCwhhdENoQ%3D%3D%7Ctkp%3ABk9SR4TMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/277116501950?itmmeta=01K3E7CCQR3ACZ0KAQ1EQ1TJWY&hash=item40856e3fbe:g:UloAAeSwWWdoJ7sC&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30kK0%2BeQfGB%2BlAcdaCaQ9LTH3dJGrsSIynAkc5LLP90NhHc4mdeLqWO2tIvDn1va5uvloEdAEyQHST8rsjAxaO3rIdGWRCyhl%2BIR4F5SyJq1VDtHRriCWlr6xUv3fHngsiadivU03CqKXhbO17I%2BFwPV9QBjMfUnwIDGRfhGicgcfcp3AKIg%2FMFjWK7bDHps14St8gU2%2B2rUMNF4RYLV7BvdfIMvD43RL9yIF0y0Zme9ZAGoPkTIbnVg63TYa5oLDguJ6vjrX92Aw%2BtCH3YGqUt0%7Ctkp%3ABk9SR4TMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/167444687184?itmmeta=01K3E7CCQRP9Q9CNDY9BPHZW3C&hash=item26fc7b2950:g:osYAAOSwknBn-VCx&itmprp=enc%3AAQAKAAAAwMHg7L1Zz0LA5DYYmRTS30krIvcXCqd8SKaxCgy8fQyRgm2ua1PLZUVw6AWbZsAq%2BgVm0vaHShU68VEAnXCP0sksUQvZsFGLajHPaJNoyYtAhyX6HVAr7rq6I0xOnOqtxM%2F4Flz1tY1VQk2aJWY%2BhGIuabMQg6Pi7p%2BdToWjyB%2B1FFYqPi1DDhaqu%2Be2cxNCUbqAwsaKtIC%2BdFO0JrHeBhBRS5AtI654rnSl2Nft7yw%2B5AaVnRrjxLU6VDclXW8T%2BA%3D%3D%7Ctkp%3ABk9SR4TMscebZg,1,1
ebay,https://www.ebay.com/b/Laptops-Netbooks/175672/bn_1648276,aca_apa,https://www.ebay.com/itm/336142746832?itmmeta=01K3E7CCQR63KE81JSM9KN1E5T&hash=item4e43ab44d0:g:IlAAAOSwJsZid8jw&itmprp=enc%3AAQAKAAAA4MHg7L1Zz0LA5DYYmRTS30n4jBQSdw8zF9icFPKDa7dzXxgGqtw04EqBPiiiffPdi3TqhS13yHb35QpZRZoIkIAjzbPkgdJebApUsolZiMWmclTzplQLsEytR6dwXs2ALoTDk0OaSN8DfBzuINiFfYWP2pGS2dVugm4An%2FphMCVx6ocCprAsIzAU4wCZpxvX7Ej60ZStYSu9mJPejJDoGV5v07xmRssXVa6XmrIXXpd7yKe7P6rOS%2Fe59qoRgIh7tzr5eXcSZC%2BBz6S32%2F48x88hUDMXsGpdx7h%2F3Q8zw3cA%7Ctkp%3ABFBMhMyxx5tm,1,1
